// Reference=MNI
// Steel C, 2001: Stroop Facilitation vs. Control
// Subjects=7
38.51	13.79	4.37
53.84	-33.93	32.73
42.2	-27.26	51.26
-54.03	-37.23	40.94
-1.95	23.9	28.52
10.77	41.52	21.32
-1.88	31.18	40.18
-1.75	-28.98	32.95
11	-7.75	31.03
14.2	-57.2	10.6
10.96	40.23	45.96
11.06	25.86	52.74
4.64	16.93	47.99
-16.72	23.58	53.25
-11.22	-54.95	41.93
16.7	-53.42	59.33
1.58	-60.68	35.57
7.94	-49.01	34.52
1.42	-80.97	7.17
38.57	36.4	21.43
43.83	44.38	14.01
-39.24	19.33	41.6
32.44	23.87	52.66
-1.54	-35.55	58.04
4.81	-29.6	51.89
1.45	-77.37	12.44
50.25	17.04	3.96
50.52	7.72	34.85
41.92	10.41	29.15
25.65	-14.09	-10.99
-5.25	-1.27	6.14
10.91	39.72	39.31

// Ruff C C, 2001: Repeated Color Naming, Incongruent vs. Neutral
// Ruff C C, 2001: Switching Color Naming, Incongruent vs. Neutral
// Subjects=12
-8	16	52
-40	0	56
32	0	64
-56	12	36
36	4	32
-36	-4	40
-44	-44	36
-48	-56	48
-44	-60	-20
36	-72	-36
-4	4	60
8	16	60
-48	44	-8
-40	0	56
-56	12	32
-8	16	48
12	-84	-40

// Milham M P, 2003: Within-Region Analysis:  Interference vs. Control
// Milham M P, 2003: Region-Based Analysis:  Interference vs. Control
// Subjects=11
-32.94	-74.08	-10.86
52.47	-56.82	-15.52
31.11	-52.38	-11.18
41.93	-72.95	-2.89
-35.07	-65.29	-7.11
35.57	-81.28	0.11
-26.33	-80.79	11.93
-34.92	-83.47	5.56
-41.27	-82.82	14.5
-24.07	-90.5	23.87
10.05	-88.86	14.42
16.28	-77.5	-4.45
56.76	-25.82	-.32
63.23	-58.19	-6.61
-47.9	-56.57	-3.23
67.51	-51.48	-2.76
-45.69	-55.87	5.6
44.26	-73.17	21.63
52.46	-41.51	-10.11
-.59	8.24	59.93
7.59	35.16	21.89
3.39	35.99	33.02
1.38	26.26	45.01
1.47	16.2	52.55
-43.67	35.19	26.94
-41.41	32.17	42.78
-30.84	24.35	23.24
41.78	52.96	28.93
31.11	-52.38	-11.18
-22.32	-50.58	-10.72
-34.93	-76.95	7.25
46.19	-68.69	-3.3
16.3	-77.33	-2.23
10.05	-88.86	14.42
56.79	-27.76	2.07
42.12	-73.18	21.66
7.59	33.04	22.07
3.39	35.99	33.02
18.66	10.64	61.74
-.68	18.3	52.4
46.23	21.78	38.18
-41.46	20.57	30.37
-54.39	30.38	20.77
-49.97	31.95	40.67
-37.09	30.43	47.34

// Milham M P, 2001: Incongruent > Neutral
// Subjects=16
44.14	13.48	41.13
1.4	15.51	43.68
-23.97	-67.46	46.47
-43.51	6.1	36.07
-35.14	24.15	21.08
-34.68	-50.27	49.61
-43.24	-43.8	51.4

// Gitelman D R, 1999: Posner Task vs. Baseline
// Subjects=12
-21	-60	51
27	-60	57
-6	-60	57
3	-54	57
-27	-6	42
51	0	36
-33	27	-9
36	27	-6
-3	9	45
3	18	39
0	24	24
63	-39	12
-45	-69	-6
51	-60	-6
-33	-87	-3
48	-69	-24

// Winterer G, 2002: Target Identification vs. Fixation
// Subjects=6
-11.63	-24.03	1.43
16.16	-16.12	4.9
-3.85	-85.69	15.43
2.59	-85.39	18.68
-39.22	-71.69	6.86
41.99	-70.15	5.79
-4.98	1.47	41.59
3.66	-7.4	50.04
-21.09	-22.55	21.48
60.18	-37.92	21.84
-37.43	-10.41	-12.8
39.58	-13.66	-6.72
-54.44	4.61	3.98
-23.44	0.56	3.96
32.11	6.18	2.85
-18.04	-65.79	-15.07
10.83	-62.19	-12.36
-2.7	-3.58	58.71
2.55	15.23	53.73
-35.81	-22.27	53.97
36.88	-27.12	53.54

// DiGirolamo G J, 2001: Young Normals
// Subjects=8
-20.56	72.94	-9.95
-50.27	42.07	6.36
-30.49	-7.09	57.1
-32.49	-34.25	63.86
-50.21	27.27	7.6
-37.52	52.38	0.89
-31.04	31.1	0.37
-45.87	36.78	20.14
-35.34	28.61	-3.83
-19.57	-35.43	74.96
-.73	17.78	45.75
-28.52	15.33	44.04
-.73	22.19	47.61
-47.84	16.48	33.02
-41.46	20.57	30.37
-39.41	32.93	24.85
1.34	32.43	42.27
-15.84	-56.38	-3.62
-24.18	-65.29	19.53
-11.36	-100.42	4.48
-.67	-84.87	11.98
-30.53	-86.65	19.16
-37.07	-76.97	7.27
-17.62	-92.23	28.4
-34.9	-74.5	11.5
-.4	-60.12	56.74
-41.14	-39.73	48.81
-49.68	-30.98	52.63
-43.32	-59.98	34.92
-45.54	-19.12	40.44
-53.98	-20.26	54.01
-36.81	-25.99	60.99
-45.69	-71.19	0.2
-30.83	-39.21	-.43
-28.64	-38.68	6.2
50.01	56.28	-11.59
39.43	61.64	3.69
37.07	50.6	-28.81
56.66	14.88	2.96
50.24	23.47	4.54
50.33	31.01	19.52
60.85	16.16	-8.35
52.43	39.48	18.78
3.84	-38.43	61.56
12.51	-52.5	71.56
5.75	18.51	54.53
42.13	6.04	55.16
33.5	22.73	51.63
52.55	18.68	24.99
5.76	-12.13	43.72
1.49	-12.15	43.77
23.87	4.9	42.09
10.14	-39.59	45.97
20.63	-23.98	26.7
14.28	-84.95	9.58
33.56	-79.92	17.86
3.8	-95.99	32.93
