Behavioral Analysis Plugin v3.1

Category,Domain,Raw Counts,Fractional,Standardized,Z-score
Execution (Speech),Action,5,0.0018436578171091445,-0.08819035269316232,-0.14950395188539964
Execution (Unspecified),Action,63,0.00684931506849315,2.3874352924604705,4.929615096664038
Imagination,Action,4,0.0027991602519244225,0.3843682370867144,0.4236456257302505
Inhibition,Action,28,0.009715475364330326,3.804939443295768,3.8283667909396555
Motor Learning,Action,2,0.003766478342749529,0.862770443311596,0.5292050327337872
Observation,Action,12,0.008415147265077139,3.1618419581982784,2.3716447470211217
Preparation,Action,5,0.00929368029739777,3.5963341328924607,1.5919533651702418
Rest,Action,0,0.0,-1.0,-0.5363789817068286
Attention,Cognition,76,0.004822947074501841,1.3852634855401313,4.258377164176425
Language (Orthography),Cognition,6,0.0034802784222737818,0.7212258214590328,0.8174966492636899
Language (Phonology),Cognition,3,0.0016703786191536749,-0.17388827500128823,-0.24544419539446166
Language (Semantics),Cognition,18,0.002329493982140546,0.15208747878686654,0.41023466789522484
Language (Speech),Cognition,13,0.0019957015658581515,-0.012994752058647023,-0.03349015110035582
Language (Syntax),Cognition,1,0.001644736842105263,-0.18656981463942643,-0.1537565100903666
Language (Unspecified),Cognition,0,0.0,-1.0,-1.186642726444374
Memory (Expliicit),Cognition,13,0.0020991441950589376,0.03816440902470115,0.09469468569977305
Memory (Implicit),Cognition,2,0.012195121951219513,5.031287228039375,1.0985460762248465
Memory (Working),Cognition,23,0.003506632108553133,0.7342594468794422,1.6195004370650121
Memory (Unspecified),Cognition,3,0.004160887656033287,1.0578317033255011,0.7316753556176617
Music,Cognition,10,0.003352329869259135,0.6579468746202773,0.992550294290354
Reasoning,Cognition,19,0.002431222008957134,0.20239865659441422,0.5427506467693389
Social Cognition,Cognition,15,0.004359197907585004,1.155909122490099,1.7194084156066922
Somatic,Cognition,2,0.004158004158004158,1.0564056245290179,0.5969504168480323
Spatial,Cognition,12,0.007075471698113208,2.4992845709851093,2.1884738187377075
Temporal,Cognition,1,0.002386634844868735,0.18034738114374413,0.11254456915611234
Intensity,Emotion,1,0.0049261083743842365,1.4362835108336394,0.4974160018172762
Negative (Anger),Emotion,3,0.004137931034482759,1.046478149100257,0.7271721065799206
Negative (Anxiety),Emotion,3,0.00375,0.8546208226221078,0.6443417119564017
Negative (Disgust),Emotion,1,9.416195856873823E-4,-0.5343073891721011,-0.6472691264698864
Negative (Embarrassment),Emotion,1,0.004201680672268907,1.0780065239463392,0.4269953106936792
Negative (Fear),Emotion,4,0.002572347266881029,0.27219434777936663,0.32056507209278606
Negative (Guilt),Emotion,1,0.00558659217877095,1.7629360485990435,0.5480213491989471
Negative (Punishment/Loss),Emotion,0,0.0,-1.0,-0.49717295334280537
Negative (Saddness),Emotion,2,0.0016542597187758478,-0.18186012787555209,-0.2110710038096296
Negative (Unspecified),Emotion,6,0.002073255010366275,0.025360510088242104,0.04315084521204025
Positive (Humor),Emotion,0,0.0,-1.0,-0.5325882700254764
Positive (Happiness),Emotion,2,0.0014419610670511895,-0.2868557279030588,-0.36734982492873103
Positive (Reward/Gain),Emotion,13,0.002154458070931389,0.06552074661749659,0.15940765017312938
Positive (Unspecified),Emotion,1,6.798096532970768E-4,-0.6637895630868601,-0.99118206862157
Valence,Emotion,0,0.0,-1.0,-1.3435889742549836
Baroregulation,Interoception,2,0.01680672268907563,7.312026095785357,1.18442444713229
Gastrointestinal/Genitourinary,Interoception,1,0.003067484662576687,0.5170722475436466,0.26495792956593955
Heartbeat Detection,Interoception,1,0.013333333333333334,5.59420736932305,0.7952492138965019
Hunger,Interoception,0,0.0,-1.0,-0.6600043671623745
Osmoregulation,Interoception,0,0.0,-1.0,-0.6811540143097443
Respiration Regulation,Interoception,3,0.005988023952095809,1.9614703754444835,0.9943655551287558
Sexuality,Interoception,7,0.0031362007168458782,0.5510568409025992,0.7339364558049764
Sleep,Interoception,1,0.004032258064516129,0.9942159383033418,0.40755300854175586
Thermoregulation,Interoception,2,0.003484320557491289,0.7232249222969643,0.47284259387955513
Thirst,Interoception,0,0.0,-1.0,-0.7059844458055287
Vestibular,Interoception,0,0.0,-1.0,-0.630166939402744
Audition,Perception,15,0.0039946737683089215,0.9756280400768127,1.5610351182546847
Gustation,Perception,2,0.001890359168241966,-0.0650934731583577,-0.06851158673295354
Olfaction,Perception,5,0.006112469437652812,2.023016825789907,1.3004619080351707
Somesthesis (Pain),Perception,11,0.0029964587305911197,0.48194526823522654,0.8345416822483168
Somesthesis (Unspecified),Perception,9,0.0035074045206547155,0.7346414552973729,1.0134124986835116
Vision (Color),Perception,5,0.0067842605156037995,2.355261551555148,1.381634299302688
Vision (Motion),Perception,43,0.015205091937765204,6.5199146980434355,5.378216064891695
Vision (Shape),Perception,15,0.004690431519699813,1.3197258569382215,1.8454637752275351
Vision (Unspecified),Perception,27,0.005309734513274336,1.6260117842436925,2.7441057548780274
