// Reference=MNI
// Indovina I, 2001: Move-Attend vs. No-Move
// Indovina I, 2001: Attend vs. No-Move
// Subjects=9
-44	-18	56
-54	-28	56
-26	-2	54
-42	-30	42
48	-22	48
62	-22	40
60	-16	14
36	-64	56
54	-26	44
-2	-4	54
-4	16	46
8	18	44
-4	14	38
-32	16	4
42	24	-2
56	20	-4
54	18	18
42	26	-20
-32	-66	-28
-14	-62	-26
36	-54	-34
10	-62	-18
-2	-88	-24
-2	8	56
-6	14	38
48	-20	46
54	-14	38
38	-26	46
42	-8	50
38	22	2
-40	-70	-30
-38	-62	-20
42	-70	-30

// Rubia K, 2001: Generic Stop Activation
// Subjects=15
53.46	5	-.64
43.83	20.17	3.77
-41.68	12.89	-.21
53.91	-39.76	39.91
4.71	8.9	54.24
7.7	30.81	34.52

// Braver T S, 2001: Conjunction Analysis
// Subjects=14
38.46	47.35	11.59
38.42	17.25	-5.96
-33.15	17.08	-1.77
3.6	8.47	48.71
61.31	-47.17	25.95
42.25	-38.89	52.24
13.48	-67.87	51.65
-6.78	-67.48	58.54
-26.72	-65.01	-31.76

// Menon V, 2001: Go/NoGo - Go
// Subjects=14
-34	50	32
26	46	30
-40	30	2
40	20	2
-42	-8	46
50	-4	42
4	16	46
-18	-58	-6
20	-60	8
36	-56	44
-22	-52	46
-14	-6	2
16	-6	12

// Garavan H, 1999: Response Inhibition
// Subjects=14
45.79	43.65	-9.37
39.73	28.55	29.88
37.67	10.64	32.52
44.93	41.38	16.48
36.29	19.53	-3.89
39.49	9.6	-8.67
2.43	21.69	40.92
44.13	-82.11	2.31
35.81	-74.39	34.1
36.88	-58.98	40.6
-45.46	-36.93	44.16
52.87	-43.91	41.39
45.48	-51.81	49.94
-44.73	-66.84	-12.45

// Kelly A M, 2004: Fast and Slow Successful Response Inhibitions
// Subjects=15
56.74	24.45	16.65
42.82	38.37	18.99
34.01	59.78	-6.13
43.67	52.61	-3.41
38.66	31.8	30.74
50.42	23.15	27.98
-43.75	44.28	20.6
-35.35	52.73	5.3
20.33	58.58	20.9
56.66	12.59	0.92
1.3	27.69	35.97
-58.92	36.5	-9.8
-42.61	-62.59	-12.83
28.42	-64.69	50.1
51.77	-38.72	39.85
-51.86	-35.82	45.26
-46.43	-40.39	54.5
-60.52	-34.79	31.89
-20.72	-54.87	57.65
36.27	25.87	-4.42
-32.11	16.83	-5.11
-17.1	5.37	-3.21
23.45	13.73	-8.83

// MacDonald III A W, 2003: Normal Subjects
// Subjects=17
-42.31	-17.79	43.63
58.08	-18.84	34.76
43.01	13.93	33.3
38.44	25.17	0.07
-29.96	16.93	-4.03
17.18	-12.31	-1

// Wong S W, 2007: Right and Left Hand, 35% Trials, Activations
// Subjects=17
-42	4	8
38	2	14
32	14	2
-22	-14	6
14	-18	8
30	-2	0
4	-2	62
6	6	48
32	-2	64
-30	26	24
28	38	22
-54	4	8
50	6	14
-26	-58	44
34	-42	46
28	-54	42
-40	0	32
50	-28	48
60	-32	24
-28	-54	-26
16	-46	-28
-2	-62	-24
8	-26	-12
-26	-92	-6
34	-86	-4

// Simmonds D J, 2007: No-Go Activations
// Subjects=30
-18.03	-97.52	5.37
44.35	-57.82	-9.71
-2.58	15.46	53.32
11.86	-54.2	-15.11
29.07	-25.11	-14.92
62.89	-35.68	7.96
63.34	-50.96	39.72
-31.32	23.65	4.81
35.74	20.05	8.51
-58.13	-42.8	7.36

// Aron A R, 2006: Stop - Go
// Subjects=5
68	-44	8
34	26	0
36	22	0
44	22	-4
44	12	8
52	38	-6
54	14	0
42	20	-10
6	20	50
6	8	70
8	20	34
18	-104	4
-40	16	-6
-56	-28	8
-46	-38	18
22	-30	-6
12	-26	0
16	4	-6
6	-26	-2
6	-20	4
10	-14	-4
18	12	-8
12	-18	2
18	-22	-2
6	-20	-12
-6	-22	4
-8	-16	0
34	40	30
8	-20	30
-26	-98	-10
-20	-26	-10
48	2	50
14	-42	48
36	-48	46
10	-42	52

// Chikazoe J, 2009: Stop vs. Uncertain-Go
// Chikazoe J, 2009: Conjunction Analysis, Stop vs. Uncertain-Go + 
// Uncertain-Go vs. Certain-Go
// Subjects=22
38	16	-6
-32	18	2
54	14	26
48	16	18
42	6	32
34	18	14
26	52	26
-44	16	-6
46	36	16
-44	10	32
34	8	58
-40	56	18
-32	36	18
32	-4	50
18	16	58
4	24	36
2	14	46
0	-22	32
6	42	14
6	6	62
-4	4	60
18	-6	68
-8	0	68
64	-40	30
-42	-52	50
52	-38	48
64	-30	38
36	-58	48
-58	-36	36
-50	-42	48
12	-70	38
44	-46	40
24	-62	42
64	-26	24
-26	-66	50
-26	-60	38
14	-36	42
-14	-96	6
64	-40	16
60	-48	8
52	-50	16
52	-20	-6
-54	-40	20
38	-52	-14
50	-30	-2
36	-12	-8
54	-10	-10
10	-10	2
16	2	10
-10	-2	6
12	-18	14
-26	16	-6
6	-28	-22
2	-50	-40
-30	-58	-32
-12	-22	18
10	-56	-36
40	24	4
46	10	44
-32	20	4
-42	6	38
34	58	20
6	22	52
2	-22	32
58	-40	40
-62	-24	34
16	-66	40
30	-56	48
12	-90	4
-16	-92	-2
56	-20	-2
-8	-4	10
14	-14	16
-32	-56	-30
14	2	0
0	-52	-36

// Yu H, 2007: Healthy Controls
// Subjects=8
-45.46	-16.06	52.45
-3.88	10.62	49.73
8.96	12.01	52.81
-3.76	-3.5	59.84
6.94	-2.2	61.83
-2.86	7.91	42.14
7.8	11.06	40.64
53.81	8.59	45.89
-47.69	-1.7	45.69
54.89	1.03	44.28
40.73	49.79	29.21
-50.1	9.72	14.65
54.6	5.69	8.21
-54.05	-40.75	36.77
61.31	-32.83	32.55
-55.33	-34.18	11.7
62.21	-32.42	10.2
-42.69	7.94	4.68
43.83	16.91	2.93
-11.59	-19.29	7.72
-25.56	-3.68	4.34
-21.29	-3.74	3.18
24.6	-56.79	-26.35
-20.23	-69.66	-23.64
1.19	-60.3	-14.64

// Chikazoe J, 2009: No-Go vs. Frequent-Go
// Subjects=25
26	-4	62
42	42	18
48	4	38
40	18	-2
50	10	26
-52	8	20
42	-2	56
32	46	0
40	56	6
56	16	16
-22	-4	58
32	58	-2
-30	58	14
-26	56	24
44	32	32
30	22	-6
-36	-6	58
-40	38	22
-52	6	38
32	18	12
-8	2	58
-2	-4	64
6	10	60
10	20	56
8	0	60
6	30	36
36	-44	42
24	-68	48
66	-14	32
64	-38	28
14	-68	54
-24	-66	48
-20	-62	60
56	-42	48
16	-68	64
40	-62	56
-48	-36	40
-42	-48	52
30	-68	30
52	-22	-2
66	-32	20
52	-46	14
-30	-58	-30
-32	-62	-16
-36	-50	-34
-14	-64	-32
24	4	0
-30	16	8
-18	12	10
18	10	6
-26	2	4
-32	26	-2

// Ehrsson H H, 2000: Precision Grip - Matching Rest
// Subjects=5
0	0	52
-40	-16	44
-36	-12	60
-8	-8	60
-60	0	16
-48	-36	20
-12	-8	12
-60	-24	44
-44	56	8
-60	-44	44
52	-44	48
48	-52	52
56	8	32
44	32	24
56	4	8
