Viewer,Image,Description,Mean,Sum,SD,Size (mm),Voxels
Colin27_T1_seg_MNI,L thalamus_C05_1k_ALE,cc1,0.04225654839262068,129.7698601137381,0.013650420287920857,3071.0,3071,
Colin27_T1_seg_MNI,L thalamus_C05_1k_ALE,cc2,0.007771219330521689,23.865414564032108,0.009844721295840285,3071.0,3071,
Colin27_T1_seg_MNI,L thalamus_C05_1k_ALE,cc3,0.0,0.0,0.0,3071.0,3071,
Colin27_T1_seg_MNI,L thalamus_C05_1k_ALE,cc4,0.01916715703476724,58.86233925377019,0.011963907957834865,3071.0,3071,
Colin27_T1_seg_MNI,L thalamus_C05_1k_ALE,cc5,4.3366954260688E-5,0.13317991653457284,5.526965525893567E-4,3071.0,3071,
Colin27_T1_seg_MNI,L thalamus_C05_1k_ALE,cc6,0.025019111508049873,76.83369144122116,0.014527694494893863,3071.0,3071,
Colin27_T1_seg_MNI,L thalamus_C05_1k_ALE,cc7,0.0,0.0,0.0,3071.0,3071,
Colin27_T1_seg_MNI,L thalamus_C05_1k_ALE,cc8,0.0,0.0,0.0,3071.0,3071,
Colin27_T1_seg_MNI,L thalamus_C05_1k_ALE,wm1,0.016638459883632096,51.096710302634165,0.013696890719602466,3071.0,3071,
Colin27_T1_seg_MNI,L thalamus_C05_1k_ALE,wm2,0.0,0.0,0.0,3071.0,3071,
Colin27_T1_seg_MNI,L thalamus_C05_1k_ALE,wm3,0.002554878010452449,7.84603037009947,0.006360084308331861,3071.0,3071,
Colin27_T1_seg_MNI,L thalamus_C05_1k_ALE,wm4,0.0,0.0,0.0,3071.0,3071,
Colin27_T1_seg_MNI,L thalamus_C05_1k_ALE,wm5,0.0,0.0,0.0,3071.0,3071,
Colin27_T1_seg_MNI,L thalamus_C05_1k_ALE,wm6,0.0014485359879241524,4.448454018915072,0.004753968373921226,3071.0,3071,
Colin27_T1_seg_MNI,L thalamus_C05_1k_ALE,wm7,0.0,0.0,0.0,3071.0,3071,
Colin27_T1_seg_MNI,L thalamus_C05_1k_ALE,wm8,0.013928883749195892,42.77560199378058,0.014334573018178557,3071.0,3071,
Colin27_T1_seg_MNI,L thalamus_C05_1k_ALE,cc9,0.06552002141068686,201.21198575221933,0.028535827095216803,3071.0,3071,
Colin27_T1_seg_MNI,L thalamus_C05_1k_ALE,cc10,0.0,0.0,0.0,3071.0,3071,
Colin27_T1_seg_MNI,L thalamus_C05_1k_ALE,at1,0.0,0.0,0.0,3071.0,3071,
Colin27_T1_seg_MNI,L thalamus_C05_1k_ALE,at2,0.0018081970270104448,5.552973069949076,0.005372732325611803,3071.0,3071,
Colin27_T1_seg_MNI,L thalamus_C05_1k_ALE,at3,0.013016076063726963,39.9723695917055,0.012723221769983958,3071.0,3071,
Colin27_T1_seg_MNI,L thalamus_C05_1k_ALE,at4,1.7422762175082423E-5,0.05350530263967812,3.250075657736368E-4,3071.0,3071,
Colin27_T1_seg_MNI,L thalamus_C05_1k_ALE,at5,0.0010153847771267022,3.1182466505561024,0.0039590406298502644,3071.0,3071,
Colin27_T1_seg_MNI,L thalamus_C05_1k_ALE,at6,0.0,0.0,0.0,3071.0,3071,
Colin27_T1_seg_MNI,L thalamus_C05_1k_ALE,at7,0.0,0.0,0.0,3071.0,3071,
