// Reference=MNI
// Subjects=0

// Desmurget M, 2001: Overall hand-reaching effect
// Desmurget M, 2001: Strict hand-reaching effect
// Subjects=7
-39.96	-24.35	68.69
-35.78	-23.07	57.38
-42.13	-18.1	67.08
-55.03	-25.55	54.47
-27.07	-51.05	66.32
-49.85	-28.29	32.33
-23.9	-61.23	58.22
-5.91	-20.14	51.22
-48.89	-22.8	20.71
-46.75	-61.25	4.95
5.41	-22.33	-5.6
-15.86	-17.03	9.81
-28.64	-21.07	13.64
7.55	-49.78	-16.71
28.72	-64.99	-50.25
-20.22	-54.17	-16.02
5.26	-37.07	-31.13
-36.86	-18.84	57.04
-42.13	-18.1	67.08
-59.35	-17.29	51.59
-27.07	-51.05	66.32
-47.69	-28.02	35.63
-23.9	-61.23	58.22
-47.07	-32.73	-25.32
-44.57	-65.21	8.6
3.35	-22.71	3.37
-.9	-22.48	6.75
4.37	-53.94	-15.21
25.51	-68.27	-51.05
-24.48	-62.83	-17.48
-2.15	-30.97	-20.4

// Ehrsson H H, 2000: Foot vs. Rest
// Ehrsson H H, 2000: Simultaneous vs. Rest
// Ehrsson H H, 2000: Conjunction Analysis
// Subjects=8
8.14	-17.29	73.12
-8.87	-40.65	75.28
-4.92	-0.05	49.52
-11.73	-39.4	-18.47
46.27	-27.17	24.44
35.42	-9.23	9.68
58.94	8.69	19.06
14.03	-16.05	6.04
-45.65	-21.38	25.01
10.3	-17.1	75.31
35.85	-24.49	60.03
29.51	-15.05	72.69
7.94	-4.03	51.94
-15.98	-45.77	-17.89
44.13	-25.07	24.29
-6.74	-42.93	73.21
14.04	-18.16	6.22
28.95	-3.27	4.8
-1.06	-61.52	-30.12
-23.93	-8.85	75.01
-43.49	-23.31	27.38
-28.32	-32.08	50.25
-32.43	-39.19	68.73
22.46	-45.89	-22.78
-34.76	-1.65	58.92
41.83	-.39	13.33
7.95	-3.86	54.15
16.71	-12.67	77.1
29.54	-34.42	69.85
16.78	-51.42	71.42
-9.07	-9.79	61.54
-19.68	-6.88	72.57
46.11	-12.34	9.82
37.57	-9.05	11.87
31.08	-3.25	4.77
58.96	8.86	21.28
14.03	-16.05	6.04
-13.85	-43.65	-18.09
-47.8	-21.56	22.82

// Gosain A K, 2001: Finger-tapping vs. Rest
// Subjects=5
41.11	-16.52	52.61
-45.44	-19.15	53.82

// Indovina I, 2001: Move vs. No-Move
// Indovina I, 2001: Move-Attend vs. No-Move
// Indovina I, 2001: Move-Attend vs. Move
// Indovina I, 2001: Attend vs. No-Move
// Subjects=9
-38	-20	68
-44	-18	48
-30	-8	50
-60	8	24
-58	8	4
50	-24	36
-4	-4	52
-2	10	44
-10	10	40
52	18	-4
52	12	12
58	12	24
-30	-68	-26
16	-52	-26
4	-64	-26
-44	-18	56
-54	-28	56
-26	-2	54
-42	-30	42
48	-22	48
62	-22	40
60	-16	14
36	-64	56
54	-26	44
-2	-4	54
-4	16	46
8	18	44
-4	14	38
-32	16	4
42	24	-2
56	20	-4
54	18	18
42	26	-20
-32	-66	-28
-14	-62	-26
36	-54	-34
10	-62	-18
-2	-88	-24
-6	26	38
2	26	26
8	30	38
44	-26	64
32	-10	70
32	-64	62
38	20	-8
36	26	-30
-36	-74	-22
-42	-58	-20
48	-68	-26
46	-70	-16
-8	-84	-26
2	-8	8
6	-24	-2
-2	8	56
-6	14	38
48	-20	46
54	-14	38
38	-26	46
42	-8	50
38	22	2
-40	-70	-30
-38	-62	-20
42	-70	-30

// Subjects=0

// Subjects=0

// Subjects=0

// van Mier H, 1998: Normal Adults - Right Tracing
// Subjects=16
-33.64	-16.45	60.15
12.98	-57.6	-8.31
-5.94	-3.94	54.32
26.14	-3.58	56.15
41.22	-41.81	55.84
17.81	-62.84	61.22
51.76	-25.6	44.32
51.51	9.15	25.8
-51.02	9.05	33.68
10.81	-11.84	5.72
-14.79	-20.28	8.95
23.6	-56.11	-17.48
12.84	-74.46	-33.66
-23.48	-76.8	-33.04
-32.12	-49.18	-33.03
-44.37	-60.87	37.23
-2.33	55.08	-8.66
0.46	-41.39	37.32
-1.64	-56.38	36.37
-36	20.75	45.91
-27.5	33.49	44.74
-10.38	40.45	50.65
19.38	56.52	35.58
-55.54	-4.46	-3.06
-57.47	-37.45	10.89
6.3	18.66	-12.4
51.25	6.41	-9.66
-23.63	68.84	6.04
-33.64	-16.45	60.15
12.98	-57.6	-8.31
-5.94	-3.94	54.32
26.14	-3.58	56.15
-25.12	-3.54	61.2
41.22	-41.81	55.84
17.81	-62.84	61.22
-18.51	-56.37	65.55
23.6	-56.11	-17.48
12.84	-74.46	-33.66
-32.12	-49.18	-33.03
-55.54	-4.46	-3.06
-33.64	-16.45	60.15
12.98	-57.6	-8.31
-5.94	-3.94	54.32
26.14	-3.58	56.15
-25.12	-3.54	61.2
41.22	-41.81	55.84
17.81	-62.84	61.22
-18.51	-56.37	65.55
23.6	-56.11	-17.48
12.84	-74.46	-33.66
-32.12	-49.18	-33.03
-55.54	-4.46	-3.06
