// Reference=MNI
// Beauregard M, 1998: Subliminal Incidental Encoding - Baseline
// Beauregard M, 1998: Primed - Unprimed Semantic Category Decision
// Beauregard M, 1998: Unprimed Semantic Category Decision - Baseline
// Subjects=13
-4	-14	59
-21	-56	48
16	-11	51
-15	10	54
-55	-25	-23
33	-9	-20
0	-73	9
-25	-59	47
0	-14	59
8	-18	63
-21	-90	-11
-24	-4	62
24	-93	-6
-21	15	47
-35	-26	-21
9	13	44

// Buckner R L, 1998: Recognition - Fixation, Increases
// Buckner R L, 1998: Recognition - Fixation, Decreases
// Subjects=26
34.55	-90.63	3.14
20.66	-97.31	0.51
-11.46	-94.85	-6.02
34.48	-80.31	-1.07
-28.51	-94.43	0.83
-35.17	-55.32	-15.75
-34.91	-83.39	6.67
20.63	-83.31	2.68
-32.01	-42.61	-16.85
14.34	-96.32	13.88
17.3	-78.01	-11.11
-17.93	-87.74	-9.89
23.97	-99.44	14.03
40.8	-68.1	-8.86
41.16	-9.4	62.04
-31.99	-48.96	-16.32
-28.39	-99.75	14.66
-34.74	-.34	62.16
-28.29	-74.6	37.08
1.51	-85.57	16.47
37.87	-.42	54.64
50.55	14.66	42.08
37.93	3.52	64.34
11.08	-72.82	15.29
34.72	-71.31	32.74
-38.2	10.19	33.43
-4.96	14.93	50.5
1.58	3.05	61.46
11.1	15.28	53.63
44.04	13.6	28.86
34.18	28.57	3.18
14.22	22.1	45.21
-31.44	-64.08	49.62
38.05	-63.41	52.11
50.36	40.07	26.56
-25.06	-53.47	48.66
-28.87	21.59	1.14
28.37	-53.15	48.02
-25.15	-51.06	38.42
41.21	-52.81	51.19
10.85	-13.61	10.33
40.48	64.82	3.41
10.75	-14.64	-2.96
-52.16	27.02	32.18
-31.92	-75.65	-17.43
27.98	-74.78	-11.5
-11.56	-81.61	-13.82
-21.21	-81.93	-17.03
-5.22	-69.14	-18.28
7.54	-76.27	-28.98
7.65	-68.55	-11.79
1.23	-60.93	-9.01
1.12	-52.19	-19.78
7.38	58.28	4.34
7.92	-48.21	31.11
4.27	38.42	9.39
13.76	51.46	-1.85
-1.54	-49.9	51.43
1.55	-47.73	37.83
61.29	-55.09	19.92
4.75	-17.08	48.61
64.31	-6.43	15.81
1.58	-26.61	49.45
4.21	48.74	5.18
47.52	-71.49	29.26
-41.22	-75.79	22.84
61.41	-37.34	42.97
-5.47	51.34	-1.62
-58.53	-26.46	15.55
-5.47	51.34	-1.62
-21.02	25.41	49.8
43.91	-14.18	-0.04
-55.41	-10.83	10.86
-38.38	-14.67	0.95
-1.45	-45.61	65.57
-8.49	66.41	28.38
24.17	-73.26	49.75
-35.28	0.69	-7.07
-2.07	55.62	25.86
67.45	-20.3	1.32
-17.47	-39.1	68.55
-44.63	-22.94	18.44
-55.42	-1.06	13.39
64.47	-11.4	34.06

// Bush G, 1998: Interference - Neutral
// Subjects=9
47.2	32.91	30.55
-47.94	22.05	22.51
14.15	13.67	32.54
-58.6	-.82	16.75
-41.34	-2.26	37.86
47.17	-49.83	-7.12
-28.25	-65.37	46.35

// Cabeza R, 2002: ER - Fixation
// Cabeza R, 2002: WM - Fixation
// Subjects=20
52.03	34.97	17.96
-33.52	57.24	8.25
37.69	56.76	-.76
-27.22	24.13	-13.23
44.09	21.19	-14.16
2.67	-69.95	23.58
2.7	-33.61	33.43
1.87	52.1	-14.26
-40.77	15.81	24.8
-30.38	29.1	-5.83
34.44	29.33	-6.95
2.95	5.46	60.94
2.89	8.34	57.29
-15.35	-70.71	50.86
26.78	-70.57	50.12
-26.24	-63.72	45.87
6.15	-39.69	48.54
-22.73	-90.56	-23.25
23.71	-86.14	-24.48
-22.75	-86.31	-23.67
23.71	-86.14	-24.48
-19.51	-27.2	-11.65
23.71	-27.05	-12.4
-16.19	-33.16	-6.63
20.55	-33.03	-7.27
2.6	25.82	37.64
-5.27	-20.28	4.23
9.84	-17.03	3.66
-15.14	5.97	-1.56
16.19	6.08	-2.1
-8.31	-87.71	6.48
12.2	-79.02	6.39
-8.31	-87.71	6.48
12.2	-79.02	6.39
-43.65	-5.62	48.26
-29.48	-21.01	55.14
-43.99	12.61	25.17
-47.08	5.03	36.06
27.72	-.5	53.26
-51.4	-38.78	27.02
9.41	-63.6	45.25
-44.02	20.06	24.43
-34.71	29.09	-5.75
34.44	29.33	-6.95
2.95	8.76	61.73
2.89	8.34	57.29
-18.61	-67.53	50.6
27.86	-70.56	50.11
-26.23	-67.98	46.29
2.91	-39.7	48.6
-16.25	-90.54	-23.37
23.72	-90.4	-24.06
-27.06	-88.45	-23.39
23.71	-86.14	-24.48
-19.51	-27.2	-11.65
23.71	-27.05	-12.4
-16.19	-33.16	-6.63
20.55	-33.03	-7.27
2.51	25.2	30.98
-8.51	-21.35	4.4
12	-17.03	3.62
-16.22	5.96	-1.54
20.51	6.09	-2.18
-1.83	-87.69	6.36
12.21	-83.28	6.81
-5.06	-90.89	6.73
12.18	-74.77	5.97
-43.65	-5.62	48.26
-29.49	-16.75	54.72

// Dade L A, 2001: Odor Working Memory - Baseline
// Dade L A, 2001: Face Working Memory - Baseline
// Dade L A, 2001: Conjunction Analysis
// Subjects=12
-30	53	6
28	57	0
-27	30	-17
32	44	-18
-40	12	33
39	36	32
-51	34	-9
-12	32	30
-15	6	53
0	17	57
21	12	56
27	-4	59
-30	-23	59
-28	18	6
-44	-54	50
-28	-57	47
43	-54	48
8	-69	51
-35	51	3
34	56	-2
-28	49	16
-39	5	45
-42	20	36
38	34	41
-46	41	-11
-32	27	5
8	20	50
1	-28	24
11	30	32
16	39	18
-8	6	62
17	12	56
31	3	60
-32	-25	60
-5	-26	59
-62	-33	-8
66	-35	-11
-13	-35	66
-40	-47	44
-5	-64	48
40	-56	50
7	-68	47
-34	51	5
28	56	-2
-42	10	41
-41	20	35
40	36	32
-47	39	-11
-35	-52	48
-44	-54	50
40	-56	50
8	-69	51

// Desmurget M, 2001: Overall hand-reaching effect
// Desmurget M, 2001: Strict hand-reaching effect
// Desmurget M, 2001: Eye error correction effect
// Subjects=7
-39.96	-24.35	68.69
-35.78	-23.07	57.38
-42.13	-18.1	67.08
-55.03	-25.55	54.47
-27.07	-51.05	66.32
-49.85	-28.29	32.33
-23.9	-61.23	58.22
-5.91	-20.14	51.22
-48.89	-22.8	20.71
-46.75	-61.25	4.95
5.41	-22.33	-5.6
-15.86	-17.03	9.81
-28.64	-21.07	13.64
7.55	-49.78	-16.71
28.72	-64.99	-50.25
-20.22	-54.17	-16.02
5.26	-37.07	-31.13
-36.86	-18.84	57.04
-42.13	-18.1	67.08
-59.35	-17.29	51.59
-27.07	-51.05	66.32
-47.69	-28.02	35.63
-23.9	-61.23	58.22
-47.07	-32.73	-25.32
-44.57	-65.21	8.6
3.35	-22.71	3.37
-.9	-22.48	6.75
4.37	-53.94	-15.21
25.51	-68.27	-51.05
-24.48	-62.83	-17.48
-2.15	-30.97	-20.4
-30.41	-21.63	61.66
-42.08	-40.65	64.51
12.85	-48.06	-22.49

// Duncan J, 2000: Spatial, High vs. Low g
// Duncan J, 2000: Verbal, High vs. Low g
// Duncan J, 2000: Circles, High vs. Low g
// Subjects=13
-55.27	48.47	-3.96
-54.91	37.99	21.72
-51.06	34.48	-16.09
-35.18	16.12	39.24
61.75	36.07	17.69
70.32	24.63	9.71
52.88	49.68	3.04
45.09	21.02	64.28
3.73	33.9	43.54
-26.22	-64.68	47.08
53.82	-52.73	55.74
-24.6	-110.28	-4.46
-39.74	-99.49	-3.03
44.56	-98.99	-2.27
50.87	-78.32	-11.15
-57.13	37.57	17.32
-53.22	34.47	-16.05
-53.17	50.19	-8.65
61.79	34.15	20.12
48.94	41.53	30.81
42.77	11.05	49.62
49.39	20.83	61.99
-24.6	-110.28	-4.46
-5.08	-85.57	6.21
27.27	-107.77	-3.35

// Herath P, 2001: Visual - Control
// Herath P, 2001: Somatosensory - Control
// Herath P, 2001: Dual-Short ISI - Control
// Herath P, 2001: Dual-Long ISI - Control
// Herath P, 2001: Dual Task - Single Tasks
// Herath P, 2001: Dual Short ISI - Long ISI
// Subjects=10
-32.53	-23.68	62.97
-2.79	-1.26	47.37
-35.53	-34.88	-54.26
-30.95	1.32	0.64
-13.79	-11.1	3.71
-26.75	4.89	-8.63
-39.36	-30.28	5.62
-52.15	-30.02	10.2
28.9	6.08	1.78
31.07	2.03	4.33
18.14	7.44	-7.13
-39.01	-17.88	55.87
-.59	-18.17	48.76
-43.42	-23.68	36.33
61.3	-31.86	31.36
-32.57	-21.9	58.36
-26.72	-3.57	-7.92
-26.57	-8.54	10.34
-13.9	-3.49	-8.08
24.73	-8.24	9.72
57.04	-34	31.58
50.67	-31.41	38.13
-28.78	-24.73	-6.12
1.57	1.91	60.44
-36.87	-24.39	54.16
-47.56	-26.74	52.25
-9.55	-13.7	-2.81
-28.82	7.85	2.3
30.98	14.38	-1.17
-34.68	-50.27	49.61
-30.52	-44.75	37.95
-26.08	-56.22	54.48
-32.71	-3.56	47.91
-19.84	-18.45	46.78
-24.1	-9.51	52.77
39.8	1.85	28.78
37.71	13.27	38.99
52.77	-36.14	31.81
50.42	10.03	23.51
56.88	3.9	26.18

// Klein D, 1999: Verb Generation minus Word Repetition (Chinese words)
// Klein D, 1999: Verb Generation minus Word Repetition (English words)
// Subjects=13
-46	34	8
-46	27	23
-44	18	33
0	24	47
-52	-40	-2
-27	-62	47
4	-87	11
36	-69	-23
7	-83	-21
9	30	27
-40	49	0
-38	17	38
-33	6	59
-1	12	59
-4	25	47
-59	-49	-8
-35	-64	48
29	-73	-24
7	-78	-23
-3	-35	-20

// Rao S M, 2001: Time-2.5 > Control
// Rao S M, 2001: Time-5.0 > Control
// Rao S M, 2001: Time-7.5 > Control
// Rao S M, 2001: Time-10.0 > Control
// Rao S M, 2001: Pitch-5.0 > Control
